job_id	title	company	city	salary_low	salary_high	edu	exp	tags	category	company_tier	desc	publish_time
	市场经理	美的	深圳	27	44	本科	10年以上	市场调研;BD;媒介投放;品牌推广;公关	市场推广	中型企业	"分析市场动态和竞争对手
组织市场活动和品牌宣传
拓展市场渠道和合作伙伴

任职要求：
本科及以上学历
熟悉各类营销渠道和推广方式
10年以上以上市场推广经验
具备市场策划和执行能力"	2026-02-07
	算法工程师	联想	天津	4	8	大专	不限	Linux;数据结构;分布式系统	算法工程师	头部大厂	"编写高质量、可维护的代码
参与需求分析、系统设计、编码实现和测试
持续优化系统性能和用户体验

任职要求：
具备良好的编程基础和算法能力
具备良好的沟通能力和团队协作精神
有大型项目经验者优先
熟悉相关技术栈和开发工具"	2026-02-13
	UI设计师	快手	郑州	3	6	本科	应届生	Axure;原型设计;需求分析;数据分析;Figma	UI设计	头部大厂	"负责UI设计师的产品规划和设计
跟踪产品上线后的数据表现
进行用户调研和需求分析

任职要求：
应届生以上产品经理经验
具备优秀的沟通协调能力
本科及以上学历
熟练使用Axure、Figma等设计工具"	2026-02-11
	UI设计	联想	上海	23	38	硕士	5-10年	Sketch;After Effects;Figma;Adobe XD	UI设计	头部大厂	"与产品、开发团队协作
制作设计稿和交互原型
持续优化设计质量和用户体验

任职要求：
5-10年以上设计经验
具备良好的沟通理解能力
熟练使用设计软件和工具
硕士及以上学历，设计相关专业优先"	2026-02-10
	UX设计	滴滴	武汉	4	6	不限	应届生	Figma;C4D;Photoshop;3D Max;Sketch;Illustrator	UI设计	头部大厂	"与产品、开发团队协作
持续优化设计质量和用户体验
根据需求进行创意设计和视觉表现

任职要求：
应届生以上设计经验
具备良好的审美能力和创意思维
具备良好的沟通理解能力
有优秀作品集者优先"	2026-03-02
	平面设计	网易	青岛	6	10	不限	1-3年	Sketch;Figma;C4D	UI设计	头部大厂	"持续优化设计质量和用户体验
负责平面设计相关的设计工作
根据需求进行创意设计和视觉表现

任职要求：
有优秀作品集者优先
具备良好的沟通理解能力
1-3年以上设计经验
熟练使用设计软件和工具"	2026-03-01
	用户研究	云从科技	苏州	19	31	大专	10年以上	原型设计;Figma;Axure;需求分析	运营	中型企业	"负责用户研究的产品规划和设计
协调开发、设计、测试等团队资源
进行用户调研和需求分析

任职要求：
大专及以上学历
有相关行业产品经验者优先
10年以上以上产品经理经验
熟练使用Axure、Figma等设计工具"	2026-02-08
	运维工程师	滴滴	天津	12	20	本科	3-5年	Pandas;PyTorch;Jenkins	运维工程师	头部大厂	"负责运维工程师相关的系统设计和开发工作
参与需求分析、系统设计、编码实现和测试
参与技术方案评审，解决技术难题

任职要求：
熟悉相关技术栈和开发工具
有大型项目经验者优先
3-5年以上相关工作经验
具备良好的编程基础和算法能力"	2026-02-22
	销售经理	字节跳动	北京	10	17	硕士	1-3年	营销策划;媒介投放;公关;渠道拓展;BD;市场调研	市场推广	头部大厂	"制定市场推广策略和计划
拓展市场渠道和合作伙伴
组织市场活动和品牌宣传

任职要求：
具备良好的商务谈判能力
具备市场策划和执行能力
1-3年以上市场推广经验
硕士及以上学历"	2026-02-12
	媒介专员	搜狐	杭州	10	17	大专	3-5年	营销策划;市场调研;品牌推广;媒介投放;BD	市场推广	头部大厂	"拓展市场渠道和合作伙伴
负责媒介专员相关的市场推广工作
分析市场动态和竞争对手

任职要求：
具备良好的商务谈判能力
3-5年以上市场推广经验
有相关行业资源者优先
大专及以上学历"	2026-02-10
	用户运营	拼多多	郑州	4	7	本科	1-3年	内容策划;新媒体;活动策划;数据分析;用户增长	运营	头部大厂	"维护用户关系，提升用户活跃度
制定运营策略和执行计划
策划和执行线上线下活动

任职要求：
本科及以上学历
熟悉新媒体运营和内容策划
1-3年以上运营经验
有成功运营案例者优先"	2026-02-07
	交互设计	腾讯	南京	13	22	硕士	3-5年	Axure;需求分析;数据分析	UI设计	头部大厂	"进行用户调研和需求分析
协调开发、设计、测试等团队资源
跟踪产品上线后的数据表现

任职要求：
硕士及以上学历
3-5年以上产品经理经验
具备优秀的沟通协调能力
有相关行业产品经验者优先"	2026-02-16
	用户运营	360	长沙	10	16	大专	5-10年	新媒体;SEM;内容策划;用户增长;活动策划	运营	头部大厂	"策划和执行线上线下活动
制定运营策略和执行计划
负责用户运营相关的运营工作

任职要求：
具备良好的文案写作能力
大专及以上学历
具备数据分析能力和运营思维
熟悉新媒体运营和内容策划"	2026-02-27
	媒介专员	哔哩哔哩	北京	21	34	硕士	5-10年	媒介投放;市场调研;品牌推广;公关;营销策划;BD	市场推广	头部大厂	"组织市场活动和品牌宣传
分析市场动态和竞争对手
制定市场推广策略和计划

任职要求：
5-10年以上市场推广经验
有相关行业资源者优先
具备市场策划和执行能力
熟悉各类营销渠道和推广方式"	2026-02-13
	动效设计师	快手	成都	7	11	本科	1-3年	Figma;C4D;3D Max;Sketch	UI设计	头部大厂	"负责动效设计师相关的设计工作
与产品、开发团队协作
制作设计稿和交互原型

任职要求：
具备良好的沟通理解能力
具备良好的审美能力和创意思维
有优秀作品集者优先
本科及以上学历，设计相关专业优先"	2026-02-28
	产品助理	美团	青岛	16	26	硕士	5-10年	产品设计;数据分析;Axure;用户研究;原型设计;需求分析	产品经理	头部大厂	"跟踪产品上线后的数据表现
编写产品需求文档（PRD）
协调开发、设计、测试等团队资源

任职要求：
熟练使用Axure、Figma等设计工具
有相关行业产品经验者优先
具备优秀的沟通协调能力
具备良好的产品思维和用户洞察力"	2026-02-15
	交互设计	网易	重庆	6	10	硕士	应届生	Illustrator;Adobe XD;3D Max	UI设计	头部大厂	"根据需求进行创意设计和视觉表现
与产品、开发团队协作
负责交互设计相关的设计工作

任职要求：
熟练使用设计软件和工具
应届生以上设计经验
有优秀作品集者优先
硕士及以上学历，设计相关专业优先"	2026-02-09
	内容运营	蚂蚁集团	重庆	5	8	硕士	应届生	数据分析;用户增长;新媒体;社群运营;活动策划	运营	头部大厂	"负责内容运营相关的运营工作
分析运营数据，优化运营效果
制定运营策略和执行计划

任职要求：
硕士及以上学历
具备良好的文案写作能力
具备数据分析能力和运营思维
有成功运营案例者优先"	2026-02-27
	数据运营	字节跳动	西安	6	9	大专	3-5年	用户增长;社群运营;内容策划	运营	头部大厂	"分析运营数据，优化运营效果
负责数据运营相关的运营工作
维护用户关系，提升用户活跃度

任职要求：
具备数据分析能力和运营思维
有成功运营案例者优先
3-5年以上运营经验
具备良好的文案写作能力"	2026-02-17
	用户运营	比亚迪	重庆	3	5	大专	不限	活动策划;数据分析;SEO;内容策划;SEM;社群运营	运营	中型企业	"策划和执行线上线下活动
制定运营策略和执行计划
维护用户关系，提升用户活跃度

任职要求：
有成功运营案例者优先
具备数据分析能力和运营思维
具备良好的文案写作能力
不限以上运营经验"	2026-02-21
	内容运营	平安科技	武汉	6	9	不限	1-3年	SEM;用户增长;SEO;内容策划;数据分析	运营	中型企业	"负责内容运营相关的运营工作
维护用户关系，提升用户活跃度
分析运营数据，优化运营效果

任职要求：
不限及以上学历
熟悉新媒体运营和内容策划
有成功运营案例者优先
具备良好的文案写作能力"	2026-03-02
	出纳	美的	武汉	21	35	博士	5-10年	招聘;培训;Excel;薪酬管理	职能管理	中型企业	"协调各部门之间的沟通
协助部门完成日常管理工作
完成上级交办的其他任务

任职要求：
熟练使用办公软件
具备良好的沟通协调能力
工作认真负责，细致耐心
5-10年以上相关工作经验"	2026-02-13
	活动运营	哔哩哔哩	广州	4	7	大专	不限	用户增长;内容策划;活动策划;SEM;数据分析;SEO	运营	头部大厂	"分析运营数据，优化运营效果
制定运营策略和执行计划
负责活动运营相关的运营工作

任职要求：
具备良好的文案写作能力
不限以上运营经验
熟悉新媒体运营和内容策划
大专及以上学历"	2026-02-07
	UI设计	联想	天津	7	12	不限	1-3年	After Effects;3D Max;Illustrator;Figma	UI设计	头部大厂	"制作设计稿和交互原型
负责UI设计相关的设计工作
与产品、开发团队协作

任职要求：
不限及以上学历，设计相关专业优先
具备良好的审美能力和创意思维
熟练使用设计软件和工具
有优秀作品集者优先"	2026-02-07
	UX设计师	海尔	西安	10	16	不限	3-5年	Figma;用户研究;数据分析;产品设计;Axure	UI设计	大型企业	"跟踪产品上线后的数据表现
编写产品需求文档（PRD）
进行用户调研和需求分析

任职要求：
3-5年以上产品经理经验
具备优秀的沟通协调能力
有相关行业产品经验者优先
熟练使用Axure、Figma等设计工具"	2026-03-04
	品牌经理	拼多多	郑州	9	15	博士	不限	品牌推广;媒介投放;BD;渠道拓展;市场调研	市场推广	头部大厂	"制定市场推广策略和计划
负责品牌经理相关的市场推广工作
分析市场动态和竞争对手

任职要求：
具备市场策划和执行能力
熟悉各类营销渠道和推广方式
有相关行业资源者优先
博士及以上学历"	2026-02-12
	后端开发工程师	小米	南京	8	14	硕士	应届生	MongoDB;Docker;Jenkins	后端开发	头部大厂	"负责后端开发工程师相关的系统设计和开发工作
编写高质量、可维护的代码
参与需求分析、系统设计、编码实现和测试

任职要求：
具备良好的沟通能力和团队协作精神
熟悉相关技术栈和开发工具
硕士及以上学历，计算机相关专业优先
有大型项目经验者优先"	2026-02-27
	交互设计	美的	南京	12	21	本科	3-5年	数据分析;原型设计;需求分析;Figma;Axure	UI设计	中型企业	"编写产品需求文档（PRD）
进行用户调研和需求分析
跟踪产品上线后的数据表现

任职要求：
具备优秀的沟通协调能力
有相关行业产品经验者优先
本科及以上学历
具备良好的产品思维和用户洞察力"	2026-02-24
	BD经理	滴滴	南京	7	12	硕士	不限	媒介投放;公关;渠道拓展;营销策划;品牌推广;市场调研	市场推广	头部大厂	"负责BD经理相关的市场推广工作
组织市场活动和品牌宣传
分析市场动态和竞争对手

任职要求：
硕士及以上学历
具备良好的商务谈判能力
有相关行业资源者优先
不限以上市场推广经验"	2026-02-25
